what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1312209774769
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1312209774769
java.vm.specification.version,sysinfo,,,"1.0",1312209774769
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1312209774769
java.vm.version,sysinfo,,,"20.0-b11",1312209774769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209777044
started,bundle,com.android.ide.eclipse.ddms,11.0.0.v201105251008-128486,"com.android.ide.eclipse.ddms",1312209778196
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1312209778319
started,bundle,com.android.ide.eclipse.adt,11.0.0.v201105251008-128486,"com.android.ide.eclipse.adt",1312209778325
started,bundle,com.android.ide.eclipse.traceview,11.0.0.v201105251008-128486,"com.android.ide.eclipse.traceview",1312209778348
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1312209778533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209785918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209789569
error,log,,,"Failed to load properties file for project 'NgixingApps'",1312209853251
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1312209853309
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1312209853327
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1312209853486
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1312209853571
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1312209853594
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1312209853781
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1312209853963
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1312209853988
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1312209854516
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1312209854535
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1312209854549
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1312209854632
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1312209854675
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1312209854729
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1312209854738
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1312209854766
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1312209854869
started,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1312209854878
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1312209854890
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1312209858279
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1312209858292
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1312209858293
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312209858405
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1312209858513
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1312209858668
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1312209858928
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1312209858972
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1312209859008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209859260
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312209872771
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1312209878050
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209878145
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312209878273
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312209878430
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1312209878788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209882188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209883583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312209887477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210077215
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1312210079252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210093547
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1312210101988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210103053
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312210103216
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312210103362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210106995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210109714
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1312210111613
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1312210111626
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1312210111716
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1312210111728
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210112047
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1312210112113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210116811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210129847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210136232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210139455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210149192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210149959
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210151555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210157715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210160633
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210162566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210171732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210173544
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210175795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210182921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210184214
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210187536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210194514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210208793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210210109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210231847
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1312210243614
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210250585
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210253803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210254938
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1312210255681
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210261096
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210264924
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210271055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210273907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210281835
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210286184
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210297285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210303816
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1312210306524
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312210307210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210309713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210318431
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1312210319875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210325154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312210326075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210327993
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312210328125
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1312210328232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210333335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210335795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210337139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210338070
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210339366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210342576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210345964
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210349288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210351051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210352269
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210353210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210353799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210353956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210354260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210355893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210360325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312210361795
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1312210364904
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210366401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210366679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210366976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210368231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210370772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210381667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312210383543
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312210388396
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1312210392889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312210397999
